,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
2884003,48-2101,1,2,4,2,43,2,1,1,0,3,       0,0,0,0,491,357.4,0,1,1,1,1,84.0,91.0
2884004,48-2101,1,2,4,0,17,1,6,1,0,4,713Z    ,71,700,1,491,357.4,0,1,1,1,1,84.0,80.0
2884005,48-2101,1,2,4,0,12,2,6,1,0,2,       0,0,9999999,9,491,357.4,0,1,1,1,1,84.0,86.0
2884011,48-2516,1,2,2,0,24,2,1,1,0,10,311811  ,31,16000,3,302,1338.4,0,1,1,1,1,59.0,59.0
2884012,48-2516,1,2,2,0,25,1,1,1,0,10,928P    ,92,35000,4,302,1338.4,1,1,1,2,1,59.0,75.0
2884066,48-2102,1,1,2,0,71,1,1,1,0,11,5416    ,54,33160,4,260,450.9,0,1,1,1,1,70.0,71.0
2884067,48-2102,1,1,2,0,74,2,1,1,0,10,5414    ,54,7000,1,260,450.9,0,1,1,1,1,70.0,68.0
2884110,48-2101,1,1,4,1,58,2,2,1,1,2,       0,0,0,0,213,357.4,0,1,1,1,1,210.0,210.0
2884111,48-2101,1,1,4,0,28,2,1,1,1,10,6212    ,62,10100,2,213,357.4,0,1,1,1,1,210.0,203.0
2884112,48-2101,1,1,4,0,18,2,6,1,1,6,5616    ,56,5900,1,213,357.4,0,1,1,1,1,210.0,131.0
2884113,48-2101,1,1,4,0,32,1,1,1,1,6,336M    ,33,40000,5,213,357.4,1,1,1,1,1,210.0,171.0
2884136,48-2516,1,1,1,0,75,2,4,1,0,6,       0,0,14400,2,118,1338.4,0,1,1,1,1,61.0,61.0
2884144,48-2102,1,1,4,2,37,1,1,1,0,11,52M1    ,52,142000,7,501,450.9,0,1,1,1,1,54.0,54.0
2884145,48-2102,1,1,4,2,38,2,1,1,0,10,711M    ,71,41000,5,501,450.9,0,1,1,1,1,54.0,51.0
2884146,48-2102,1,1,4,0,6,1,6,1,0,1,       0,0,9999999,9,501,450.9,0,1,1,1,1,54.0,47.0
2884147,48-2102,1,1,4,0,6,1,6,1,0,1,       0,0,9999999,9,501,450.9,0,1,1,1,1,54.0,47.0
2884291,48-2510,1,2,2,0,39,2,6,2,0,8,722Z    ,72,85000,7,501,3092.4,0,1,1,1,1,49.0,49.0
2884292,48-2510,1,2,2,1,85,1,4,2,0,7,       0,0,21600,3,501,3092.4,1,1,2,1,1,49.0,99.0
2884310,48-2102,1,1,3,1,47,1,1,2,0,6,484     ,48,85000,7,501,450.9,0,1,1,1,1,206.0,205.0
2884311,48-2102,1,1,3,1,48,2,1,2,0,10,2213M   ,22,75000,6,501,450.9,0,1,1,1,1,206.0,218.0
2884312,48-2102,1,1,3,0,15,1,6,2,0,3,       0,0,0,0,501,450.9,0,1,1,1,1,206.0,274.0
2884434,48-2507,1,1,2,0,36,1,1,1,0,7,5416    ,54,32000,4,237,3731.1,0,1,1,1,1,56.0,57.0
2884435,48-2507,1,1,2,0,26,2,1,1,0,10,6244    ,62,8000,2,237,3731.1,0,1,1,1,1,56.0,65.0
2884553,48-2102,1,1,2,0,76,2,1,1,0,7,6211    ,62,15000,3,244,450.9,0,1,1,1,1,6.0,6.0
2884554,48-2102,1,1,2,0,77,1,1,1,0,8,       0,0,22400,3,244,450.9,0,1,1,1,1,6.0,6.0
2884616,48-2510,1,2,1,0,27,1,6,1,0,10,335M    ,33,16900,3,127,3092.4,0,1,1,1,1,59.0,59.0
2884617,48-2510,1,2,1,0,25,1,6,1,0,11,8131    ,81,3000,1,23,3092.4,0,1,1,1,1,59.0,101.0
2884635,48-2101,1,1,3,0,44,1,6,1,0,10,481     ,48,74200,6,474,357.4,0,1,1,1,1,48.0,48.0
2884636,48-2101,1,1,3,0,51,2,6,1,0,7,481     ,48,34000,4,258,357.4,0,1,1,1,1,48.0,46.0
2884637,48-2101,1,1,3,0,75,2,4,1,0,4,4523    ,45,6000,1,474,357.4,0,1,1,1,1,48.0,37.0
2884805,48-2102,1,1,3,1,53,1,1,1,0,2,213     ,21,4000,1,172,450.9,0,1,1,1,1,59.0,59.0
2884806,48-2102,1,1,3,1,54,2,1,1,0,4,4239Z   ,42,10000,2,172,450.9,0,1,1,1,1,59.0,74.0
2884807,48-2102,1,1,3,0,22,1,2,1,0,6,8111Z   ,81,20000,3,172,450.9,0,1,1,1,1,59.0,72.0
2884926,48-2101,1,1,3,1,37,1,1,1,0,8,611M1   ,61,62000,6,472,357.4,1,1,1,1,1,281.0,280.0
2884927,48-2101,1,1,3,1,36,2,1,1,1,8,44611   ,44,34000,4,472,357.4,1,1,1,1,1,281.0,257.0
2884928,48-2101,1,1,3,0,3,1,6,1,1,0,       0,0,9999999,9,472,357.4,0,0,0,1,1,281.0,207.0
2885235,48-2515,1,2,5,3,31,1,1,1,1,7,5121    ,51,48000,5,293,2134.8,1,1,1,1,1,103.0,102.0
2885236,48-2515,1,2,5,3,38,2,1,1,1,6,6212    ,62,41000,5,293,2134.8,6,1,1,1,1,103.0,111.0
2885237,48-2515,1,2,5,0,7,1,6,1,1,1,       0,0,9999999,9,293,2134.8,0,1,1,1,1,103.0,147.0
2885238,48-2515,1,2,5,0,5,2,6,1,1,1,       0,0,9999999,9,293,2134.8,0,1,1,1,1,103.0,106.0
2885239,48-2515,1,2,5,0,1,1,6,1,1,0,       0,0,9999999,9,293,2134.8,0,0,0,1,1,103.0,166.0
2885259,48-2101,1,1,4,2,40,1,1,2,0,10,       0,0,58400,6,465,357.4,6,1,1,1,1,107.0,107.0
2885260,48-2101,1,1,4,2,39,2,1,2,0,10,5121    ,51,56000,6,465,357.4,0,1,1,1,1,107.0,89.0
2885261,48-2101,1,1,4,0,16,2,6,2,0,4,       0,0,4300,1,465,357.4,0,1,1,1,1,107.0,61.0
2885262,48-2101,1,1,4,0,13,1,6,2,0,2,       0,0,9999999,9,465,357.4,0,1,1,1,1,107.0,95.0
2885504,48-2516,1,1,3,1,38,2,1,1,0,7,522M    ,52,60000,6,501,1338.4,0,1,1,1,1,256.0,257.0
2885505,48-2516,1,1,3,1,42,1,1,1,0,6,23      ,23,60000,6,501,1338.4,0,1,1,1,1,256.0,266.0
2885506,48-2516,1,1,3,0,16,2,6,1,0,4,713Z    ,71,5000,1,501,1338.4,0,1,1,1,1,256.0,309.0
2885573,48-2101,1,1,5,3,41,1,1,1,0,7,92MP    ,92,110000,7,363,357.4,0,1,1,1,1,46.0,46.0
2885574,48-2101,1,1,5,3,39,2,1,1,0,7,       0,0,0,0,363,357.4,0,1,1,1,1,46.0,50.0
2885575,48-2101,1,1,5,0,9,2,6,1,0,1,       0,0,9999999,9,363,357.4,0,1,1,1,1,46.0,49.0
2885576,48-2101,1,1,5,0,7,1,6,1,0,1,       0,0,9999999,9,363,357.4,0,1,1,1,1,46.0,55.0
2885577,48-2101,1,1,5,0,5,1,6,1,0,0,       0,0,9999999,9,363,357.4,0,1,1,1,1,46.0,55.0
2885624,48-2101,1,1,6,2,65,1,1,1,0,6,       0,0,186000,7,501,357.4,0,1,1,1,1,27.0,27.0
2885625,48-2101,1,1,6,2,62,2,1,1,0,11,221MP   ,22,136000,7,501,357.4,0,1,1,1,1,27.0,25.0
2885626,48-2101,1,1,6,1,28,2,6,1,0,11,5415    ,54,0,0,501,357.4,0,1,1,1,1,27.0,44.0
2885627,48-2101,1,1,6,0,28,1,6,1,0,6,5616    ,56,30000,4,501,357.4,0,1,1,1,1,27.0,38.0
2885628,48-2101,1,1,6,0,0,2,6,1,0,0,       0,0,9999999,9,501,357.4,0,0,0,1,1,27.0,33.0
2885629,48-2101,1,1,6,0,27,2,2,1,4,7,622M    ,62,93000,7,501,357.4,0,1,1,1,1,27.0,28.0
2885669,48-2510,1,1,1,0,68,2,5,1,0,7,       0,0,64800,6,501,3092.4,0,1,1,1,1,75.0,76.0
2885729,48-2102,1,1,1,0,43,2,6,1,0,10,522M    ,52,80000,6,501,450.9,0,1,1,1,1,59.0,58.0
2885730,48-2102,1,1,1,0,41,2,6,1,0,10,622M    ,62,72000,6,501,450.9,0,1,1,1,1,59.0,65.0
2885806,48-2516,1,1,4,2,54,2,1,2,0,10,3254    ,32,104000,7,501,1338.4,0,1,1,1,2,145.0,144.0
2885807,48-2516,1,1,4,2,56,1,1,2,0,10,6111    ,61,11000,2,501,1338.4,0,1,1,1,1,145.0,141.0
2885808,48-2516,1,1,4,0,27,2,6,2,0,11,622M    ,62,78000,6,501,1338.4,0,1,1,1,1,145.0,131.0
2885809,48-2516,1,1,4,0,25,2,6,2,0,10,6111    ,61,6000,1,501,1338.4,0,1,1,1,1,145.0,130.0
2885836,48-2507,1,1,2,0,77,2,4,2,0,6,       0,0,11800,2,389,3731.1,0,1,2,1,1,29.0,29.0
2885837,48-2507,1,1,2,0,62,2,4,2,0,6,622M    ,62,48200,5,389,3731.1,0,1,1,1,1,29.0,46.0
2885892,48-2516,1,1,4,2,53,1,1,1,0,11,92119   ,92,75000,6,325,1338.4,1,1,2,1,1,85.0,85.0
2885893,48-2516,1,1,4,2,38,2,1,1,0,10,622M    ,62,9000,2,325,1338.4,0,1,1,1,1,85.0,82.0
2885894,48-2516,1,1,4,0,7,1,6,1,0,1,       0,0,9999999,9,325,1338.4,0,1,1,1,1,85.0,81.0
2885895,48-2516,1,1,4,0,4,1,6,1,0,1,       0,0,9999999,9,325,1338.4,0,0,0,1,1,85.0,76.0
2885910,48-2101,1,2,1,0,49,2,6,1,0,7,5613    ,56,100000,7,501,357.4,0,1,1,1,1,40.0,40.0
2885925,48-2510,1,1,4,1,63,2,1,1,0,10,       0,0,302000,8,501,3092.4,0,1,1,1,1,12.0,11.0
2885926,48-2510,1,1,4,1,67,1,1,1,0,6,23      ,23,483000,8,501,3092.4,0,1,1,1,2,12.0,10.0
2885927,48-2510,1,1,4,0,35,2,4,1,0,7,3261    ,32,27000,4,501,3092.4,0,1,1,1,1,12.0,19.0
2885928,48-2510,1,1,4,0,51,1,4,1,1,7,481     ,48,30000,4,501,3092.4,0,1,1,1,1,12.0,20.0
2886027,48-2510,1,1,2,0,49,1,1,1,0,10,5416    ,54,135000,7,501,3092.4,0,1,1,1,1,114.0,114.0
2886028,48-2510,1,1,2,0,41,2,1,1,0,6,8139Z   ,81,60000,6,501,3092.4,0,1,1,1,1,114.0,91.0
2886182,48-2102,1,2,1,0,28,1,6,1,0,8,611M1   ,61,28000,4,213,450.9,0,1,1,1,1,249.0,249.0
2886183,48-2507,1,2,1,0,40,2,4,2,0,10,6244    ,62,18000,3,137,3731.1,0,1,1,1,1,133.0,132.0
2886184,48-2101,1,1,2,1,86,2,5,1,0,1,       0,0,11200,2,134,357.4,0,2,2,1,1,72.0,72.0
2886185,48-2101,1,1,2,0,62,2,5,1,0,0,       0,0,9500,2,134,357.4,0,1,1,1,1,72.0,117.0
2886413,48-2102,1,1,5,3,46,1,1,2,0,10,622M    ,62,36000,4,315,450.9,0,1,1,1,1,143.0,144.0
2886414,48-2102,1,1,5,3,48,2,1,2,0,11,6111    ,61,54200,6,315,450.9,0,1,1,1,1,143.0,153.0
2886415,48-2102,1,1,5,0,16,1,6,2,0,5,722Z    ,72,5000,1,315,450.9,0,1,1,1,1,143.0,191.0
2886416,48-2102,1,1,5,0,10,2,6,2,0,1,       0,0,9999999,9,315,450.9,0,1,1,1,1,143.0,191.0
2886417,48-2102,1,1,5,0,10,2,6,2,0,1,       0,0,9999999,9,315,450.9,0,1,1,1,1,143.0,191.0
2886481,48-2507,1,2,4,2,27,2,1,1,1,6,5614    ,56,6600,1,72,3731.1,0,1,1,1,1,67.0,67.0
2886482,48-2507,1,2,4,2,33,1,1,1,1,0,23      ,23,12000,2,72,3731.1,0,1,1,1,1,67.0,113.0
2886483,48-2507,1,2,4,0,9,2,6,1,1,1,       0,0,9999999,9,72,3731.1,0,1,1,1,1,67.0,81.0
2886484,48-2507,1,2,4,0,5,1,6,1,1,1,       0,0,9999999,9,72,3731.1,0,1,1,1,1,67.0,91.0
2886507,48-2510,1,1,5,2,35,1,1,1,0,6,8112    ,81,60000,6,244,3092.4,0,1,1,1,1,65.0,66.0
2886508,48-2510,1,1,5,2,35,2,1,1,0,6,6111    ,61,12000,2,244,3092.4,0,1,1,1,1,65.0,70.0
2886509,48-2510,1,1,5,0,7,1,6,1,0,1,       0,0,9999999,9,244,3092.4,0,1,1,1,1,65.0,70.0
2886510,48-2510,1,1,5,0,18,2,6,1,0,6,6111    ,61,4000,1,244,3092.4,0,1,1,1,1,65.0,77.0
2886511,48-2510,1,1,5,0,1,2,6,1,0,0,       0,0,9999999,9,244,3092.4,0,0,0,1,1,65.0,70.0
2886621,48-2102,1,1,5,3,39,1,1,1,1,4,56173   ,56,38000,5,164,450.9,0,1,1,1,1,228.0,228.0
2886622,48-2102,1,1,5,3,36,2,1,1,1,6,44511   ,44,12000,2,164,450.9,0,1,1,1,1,228.0,211.0
2886623,48-2102,1,1,5,0,14,2,6,1,1,2,       0,0,9999999,9,164,450.9,0,1,1,1,1,228.0,172.0
2886624,48-2102,1,1,5,0,8,2,6,1,1,1,       0,0,9999999,9,164,450.9,0,1,1,1,1,228.0,173.0
2886625,48-2102,1,1,5,0,6,1,6,1,1,1,       0,0,9999999,9,164,450.9,0,1,1,1,1,228.0,204.0
2886626,48-2515,1,1,2,0,65,1,1,1,0,11,9211MP  ,92,50120,5,325,2134.8,0,1,1,1,1,53.0,54.0
2886627,48-2515,1,1,2,0,62,2,1,1,0,7,6111    ,61,0,0,325,2134.8,0,1,1,1,1,53.0,57.0
2886685,48-2516,1,1,6,3,41,1,1,2,0,10,622M    ,62,100000,7,372,1338.4,1,1,1,1,1,104.0,105.0
2886686,48-2516,1,1,6,3,47,2,1,1,4,11,622M    ,62,900,1,372,1338.4,0,1,1,2,1,104.0,79.0
2886687,48-2516,1,1,6,0,24,1,4,1,0,7,622M    ,62,24000,3,372,1338.4,0,1,1,1,1,104.0,112.0
2886688,48-2516,1,1,6,0,17,2,6,1,0,5,722Z    ,72,7800,2,372,1338.4,0,1,1,1,1,104.0,101.0
2886689,48-2516,1,1,6,0,13,2,6,2,0,2,       0,0,9999999,9,372,1338.4,0,1,1,1,1,104.0,141.0
2886690,48-2516,1,1,6,0,27,1,2,8,0,10,       0,0,0,0,372,1338.4,0,2,1,1,1,104.0,196.0
2886739,48-2516,1,1,1,0,25,2,6,1,0,10,5242    ,52,65000,6,493,1338.4,0,1,1,1,1,305.0,305.0
2886771,48-2510,1,1,1,0,69,2,4,7,4,6,5617Z   ,56,19200,3,158,3092.4,0,1,1,1,1,218.0,219.0
2886816,48-2507,1,1,2,0,37,1,6,1,0,10,5241    ,52,14100,2,107,3731.1,0,1,1,1,1,28.0,29.0
2886817,48-2507,1,1,2,0,33,2,6,1,0,10,92M2    ,92,35000,4,265,3731.1,0,1,1,1,1,28.0,33.0
2886832,48-2101,1,1,1,0,73,2,5,1,0,6,       0,0,21300,3,174,357.4,0,1,1,1,1,15.0,15.0
2886879,48-2101,1,1,4,1,47,2,1,1,0,6,813M    ,81,14400,2,328,357.4,0,1,1,1,1,111.0,111.0
2886880,48-2101,1,1,4,1,49,1,1,1,0,7,5617Z   ,56,42800,5,328,357.4,0,1,1,1,1,111.0,103.0
2886881,48-2101,1,1,4,0,18,1,6,1,0,6,5617Z   ,56,9000,2,328,357.4,0,1,1,1,1,111.0,188.0
2886882,48-2101,1,1,4,1,75,2,5,1,0,6,       0,0,20000,3,328,357.4,0,2,2,1,2,111.0,73.0
2887114,48-2102,1,1,1,0,71,1,5,1,0,6,336M    ,33,46300,5,384,450.9,0,1,1,1,1,8.0,8.0
2887120,48-2515,1,1,2,0,66,1,1,1,0,7,       0,0,92000,7,501,2134.8,0,1,1,1,1,38.0,39.0
2887121,48-2515,1,1,2,0,65,2,1,1,0,6,       0,0,31000,4,501,2134.8,0,1,1,1,1,38.0,39.0
2887139,48-2516,1,1,1,0,71,1,4,1,0,4,333MS   ,33,40700,5,332,1338.4,1,1,1,1,1,74.0,74.0
2887201,48-2101,1,1,2,0,64,2,1,2,0,6,6111    ,61,55000,6,327,357.4,0,1,1,1,1,110.0,110.0
2887202,48-2101,1,1,2,0,65,1,1,2,0,6,23      ,23,150,1,327,357.4,0,1,1,1,1,110.0,118.0
2887404,48-2101,1,2,3,2,37,1,3,1,0,6,2213M   ,22,40000,5,195,357.4,0,1,1,1,1,115.0,115.0
2887405,48-2101,1,2,3,0,11,1,6,1,0,1,       0,0,9999999,9,195,357.4,0,2,1,1,1,115.0,129.0
2887406,48-2101,1,2,3,0,9,1,6,1,0,1,       0,0,9999999,9,195,357.4,0,1,1,1,1,115.0,129.0
2887464,48-2516,1,2,4,2,41,2,1,1,1,8,493     ,49,35000,4,317,1338.4,0,1,1,1,1,87.0,87.0
2887465,48-2516,1,2,4,2,46,1,1,1,1,0,484     ,48,50000,5,317,1338.4,0,1,1,1,1,87.0,86.0
2887466,48-2516,1,2,4,0,22,1,6,1,1,6,       0,0,0,0,317,1338.4,0,1,1,1,1,87.0,97.0
2887467,48-2516,1,2,4,0,13,2,6,1,1,2,       0,0,9999999,9,317,1338.4,0,2,1,1,1,87.0,96.0
2887503,48-2102,1,1,7,1,80,1,1,2,0,7,622M    ,62,38000,5,351,450.9,0,1,1,1,1,169.0,170.0
2887504,48-2102,1,1,7,1,76,2,1,2,0,6,622M    ,62,73000,6,351,450.9,0,1,1,1,1,169.0,169.0
2887505,48-2102,1,1,7,0,54,2,6,2,0,7,       0,0,0,0,351,450.9,0,1,1,1,1,169.0,294.0
2887506,48-2102,1,1,7,0,57,1,2,2,0,6,491     ,49,36000,4,351,450.9,0,1,1,1,1,169.0,202.0
2887507,48-2102,1,1,7,0,43,1,2,2,0,6,       0,0,0,0,351,450.9,0,1,1,1,1,169.0,277.0
2887508,48-2102,1,1,7,0,42,2,2,2,0,6,       0,0,0,0,351,450.9,0,1,1,1,1,169.0,294.0
2887509,48-2102,1,1,7,0,20,1,6,2,0,1,       0,0,0,0,351,450.9,0,1,1,1,1,169.0,277.0
2887516,48-2102,1,1,3,1,48,1,4,1,0,8,5121    ,51,192800,7,501,450.9,4,1,1,1,1,87.0,86.0
2887517,48-2102,1,1,3,1,35,2,6,1,1,10,4539    ,45,31200,4,235,450.9,0,1,1,1,1,87.0,90.0
2887518,48-2102,1,1,3,0,20,2,6,8,0,6,8121M   ,81,10790,2,501,450.9,0,1,1,1,1,87.0,108.0
2887520,48-2101,1,1,2,0,69,1,1,1,0,7,       0,0,39000,5,364,357.4,0,1,1,1,1,274.0,274.0
2887521,48-2101,1,1,2,0,68,2,1,1,0,6,6111    ,61,16400,3,364,357.4,0,1,1,1,1,274.0,210.0
2887579,48-2102,1,1,3,1,30,1,1,1,1,10,6111    ,61,53000,6,461,450.9,0,1,1,1,1,117.0,117.0
2887580,48-2102,1,1,3,1,31,2,1,1,0,10,6111    ,61,41000,5,461,450.9,0,1,1,1,1,117.0,94.0
2887581,48-2102,1,1,3,0,6,2,6,1,1,1,       0,0,9999999,9,461,450.9,0,1,1,1,1,117.0,103.0
2887583,48-2101,1,1,2,0,72,1,1,1,0,6,       0,0,16000,3,501,357.4,0,1,1,1,1,47.0,47.0
2887584,48-2101,1,1,2,0,67,2,1,1,0,6,213     ,21,65000,6,501,357.4,0,1,1,1,1,47.0,36.0
2887637,48-2507,1,2,1,0,41,1,4,1,0,6,492     ,49,101700,7,501,3731.1,4,1,1,1,1,109.0,109.0
2887649,48-2507,1,1,1,0,67,2,5,1,0,5,333MS   ,33,95730,7,501,3731.1,0,1,1,1,2,40.0,40.0
2887677,48-2101,1,1,2,0,54,2,1,7,1,2,       0,0,0,0,236,357.4,0,1,1,1,1,29.0,29.0
2887678,48-2101,1,1,2,0,63,1,1,7,1,2,484     ,48,40000,5,236,357.4,0,1,1,1,1,29.0,38.0
2887728,48-2507,1,2,1,0,43,2,6,2,0,6,623M    ,62,25000,4,190,3731.1,0,1,1,1,1,150.0,150.0
2887729,48-2515,1,1,1,0,63,1,5,1,0,6,8131    ,81,41900,5,316,2134.8,0,1,1,1,1,45.0,45.0
2887808,48-2516,1,1,3,1,27,2,1,1,4,7,622M    ,62,27100,4,272,1338.4,0,1,1,1,1,239.0,239.0
2887809,48-2516,1,1,3,1,28,1,1,1,1,8,6111    ,61,28800,4,272,1338.4,0,1,1,1,1,239.0,289.0
2887810,48-2516,1,1,3,0,2,2,6,1,1,0,       0,0,9999999,9,272,1338.4,0,0,0,1,1,239.0,357.0
2887872,48-2102,1,2,3,2,25,2,5,1,0,7,       0,0,2170,1,10,450.9,0,1,1,1,1,307.0,307.0
2887873,48-2102,1,2,3,0,6,1,6,1,0,1,       0,0,9999999,9,10,450.9,0,1,1,1,1,307.0,242.0
2887874,48-2102,1,2,3,0,1,2,6,1,0,0,       0,0,9999999,9,10,450.9,0,0,0,1,1,307.0,241.0
2887920,48-2516,1,1,3,1,35,2,1,1,0,10,5617Z   ,56,600,1,501,1338.4,0,1,1,1,1,263.0,262.0
2887921,48-2516,1,1,3,1,35,1,1,1,0,10,23      ,23,105000,7,501,1338.4,0,1,1,1,1,263.0,273.0
2887922,48-2516,1,1,3,0,4,1,6,1,0,1,       0,0,9999999,9,501,1338.4,0,0,0,1,1,263.0,249.0
2888032,48-2516,1,1,5,3,42,2,1,1,0,7,       0,0,0,0,427,1338.4,0,1,1,1,1,142.0,141.0
2888033,48-2516,1,1,5,3,42,1,1,1,1,11,5415    ,54,130000,7,427,1338.4,0,1,1,1,1,142.0,162.0
2888034,48-2516,1,1,5,0,5,1,6,1,1,1,       0,0,9999999,9,427,1338.4,0,1,1,1,1,142.0,194.0
2888035,48-2516,1,1,5,0,3,2,6,1,1,1,       0,0,9999999,9,427,1338.4,0,0,0,1,1,142.0,182.0
2888036,48-2516,1,1,5,0,1,2,6,1,1,0,       0,0,9999999,9,427,1338.4,0,0,0,1,1,142.0,183.0
2888261,48-2507,1,2,2,1,49,1,2,2,0,6,23      ,23,30000,4,177,3731.1,0,1,1,1,1,207.0,207.0
2888262,48-2507,1,2,2,0,19,2,6,2,0,6,       0,0,0,0,177,3731.1,0,1,1,1,1,207.0,231.0
2888365,48-2507,1,1,2,0,62,1,1,1,0,6,531M    ,53,27600,4,457,3731.1,0,1,1,1,1,29.0,29.0
2888366,48-2507,1,1,2,0,61,2,1,1,0,8,531M    ,53,50000,5,457,3731.1,0,1,1,1,1,29.0,24.0
2888413,48-2101,1,1,5,0,92,2,6,1,0,11,       0,0,18000,3,376,357.4,0,1,2,1,2,35.0,35.0
2888414,48-2101,1,1,5,2,44,1,1,1,0,7,6111    ,61,48000,5,376,357.4,0,1,1,1,1,35.0,57.0
2888415,48-2101,1,1,5,2,40,2,1,1,0,11,6111    ,61,50000,5,376,357.4,0,1,1,1,1,35.0,60.0
2888416,48-2101,1,1,5,0,14,2,6,1,0,3,       0,0,9999999,9,376,357.4,0,1,1,1,1,35.0,51.0
2888417,48-2101,1,1,5,0,12,2,6,1,0,2,       0,0,9999999,9,376,357.4,0,1,1,1,1,35.0,51.0
2888519,48-2507,1,1,2,0,71,1,1,1,0,6,4237    ,42,52000,5,501,3731.1,1,1,1,1,1,71.0,71.0
2888520,48-2507,1,1,2,0,70,2,1,1,0,6,4237    ,42,52000,5,501,3731.1,0,1,1,1,1,71.0,74.0
2888549,48-2515,1,1,2,0,36,1,1,1,0,10,713Z    ,71,74000,6,501,2134.8,0,1,1,1,1,96.0,96.0
2888550,48-2515,1,1,2,0,40,2,1,1,1,10,4248    ,42,85000,7,501,2134.8,0,1,1,1,1,96.0,112.0
2888721,48-2516,1,1,4,2,51,2,1,1,0,11,6211    ,62,25000,4,501,1338.4,0,1,1,1,1,250.0,250.0
2888722,48-2516,1,1,4,2,52,1,1,1,0,11,5417    ,54,150000,7,501,1338.4,0,1,1,1,1,250.0,240.0
2888723,48-2516,1,1,4,0,22,1,6,1,0,10,3121    ,31,3000,1,501,1338.4,0,1,1,1,1,250.0,292.0
2888724,48-2516,1,1,4,0,17,1,6,1,0,5,       0,0,0,0,501,1338.4,0,1,1,1,1,250.0,181.0
2888826,48-2102,1,1,2,0,60,1,1,1,0,3,6111    ,61,49200,5,289,450.9,0,1,1,1,1,47.0,48.0
2888827,48-2102,1,1,2,0,56,2,1,1,0,5,       0,0,0,0,289,450.9,0,1,1,1,1,47.0,56.0
2888850,48-2102,1,1,2,0,57,1,1,1,0,5,484     ,48,70000,6,412,450.9,0,1,1,1,2,68.0,68.0
2888851,48-2102,1,1,2,0,58,2,1,8,0,6,       0,0,0,0,412,450.9,0,1,1,1,1,68.0,81.0
2888875,48-2515,1,1,2,0,64,1,1,1,0,6,33641M1 ,33,125000,7,501,2134.8,0,1,1,1,1,14.0,15.0
2888876,48-2515,1,1,2,0,64,2,1,1,0,11,33641M1 ,33,122900,7,501,2134.8,0,1,1,1,1,14.0,14.0
2888893,48-2516,1,1,6,4,30,2,1,1,0,10,622M    ,62,75000,6,501,1338.4,0,1,1,1,1,294.0,294.0
2888894,48-2516,1,1,6,4,31,1,1,1,0,6,23      ,23,150000,7,501,1338.4,0,1,1,1,1,294.0,268.0
2888895,48-2516,1,1,6,0,12,1,6,1,0,2,       0,0,9999999,9,501,1338.4,0,1,1,1,1,294.0,278.0
2888896,48-2516,1,1,6,0,8,1,6,1,0,1,       0,0,9999999,9,501,1338.4,0,1,1,1,1,294.0,279.0
2888897,48-2516,1,1,6,0,8,2,6,1,0,1,       0,0,9999999,9,501,1338.4,0,1,1,1,1,294.0,285.0
2888898,48-2516,1,1,6,0,1,2,6,1,0,0,       0,0,9999999,9,501,1338.4,0,0,0,1,1,294.0,312.0
2888982,48-2101,1,1,1,0,63,1,5,1,0,7,4MS     ,44,79000,6,501,357.4,0,1,1,1,1,20.0,20.0
2889018,48-2507,1,1,2,0,60,1,1,1,0,7,3231    ,32,41100,5,243,3731.1,0,1,1,1,1,54.0,54.0
2889019,48-2507,1,1,2,0,61,2,1,1,0,6,       0,0,0,0,243,3731.1,0,1,1,1,1,54.0,49.0
2889131,48-2515,1,1,2,0,92,1,1,1,0,10,       0,0,106700,7,501,2134.8,1,1,2,1,1,72.0,72.0
2889132,48-2515,1,1,2,0,86,2,1,1,0,7,       0,0,80400,7,501,2134.8,0,1,1,1,1,72.0,79.0
2889137,48-2102,1,1,1,0,71,2,4,1,0,10,       0,0,29200,4,241,450.9,0,1,1,1,1,93.0,93.0
2889217,48-2507,1,1,2,0,54,1,1,1,0,10,722Z    ,72,77000,6,458,3731.1,0,1,1,1,1,39.0,40.0
2889218,48-2507,1,1,2,0,56,2,1,5,0,10,       0,0,0,0,458,3731.1,0,2,1,1,1,39.0,39.0
2889280,48-2102,1,1,1,0,65,2,4,1,0,6,4411    ,44,44600,5,369,450.9,0,1,1,1,1,10.0,11.0
2889338,48-2510,1,1,3,1,63,2,1,1,0,6,6111    ,61,22000,3,501,3092.4,0,1,1,1,1,49.0,49.0
2889339,48-2510,1,1,3,1,63,1,1,1,0,8,332MZ   ,33,61200,6,501,3092.4,0,1,1,1,2,49.0,54.0
2889340,48-2510,1,1,3,0,44,2,6,1,0,8,5242    ,52,45000,5,501,3092.4,0,1,1,1,1,49.0,91.0
2889390,48-2510,1,2,1,0,70,1,4,1,0,10,5418    ,54,125700,7,501,3092.4,1,1,1,1,1,134.0,134.0
2889488,48-2102,1,1,2,0,76,1,1,1,0,4,       0,0,27400,4,254,450.9,0,1,1,1,1,46.0,46.0
2889489,48-2102,1,1,2,0,73,2,1,1,0,6,       0,0,11500,2,254,450.9,0,1,2,1,1,46.0,48.0
